-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.idle1.False
-668.235.0.jump1.False
-668.231.0.jump1.False
-668.228.0.jump1.False
-668.226.0.jump1.False
-668.223.0.jump1.False
-668.221.0.jump2.False
-668.218.0.jump2.False
-668.216.0.jump2.False
-668.214.0.jump2.False
-668.212.0.jump2.False
-668.211.0.jump2.False
-667.209.0.jump3.False
-666.207.0.jump3.False
-665.206.0.jump3.False
-663.205.0.jump3.False
-662.204.0.jump3.False
-660.203.0.jump3.False
-659.202.0.ascend1.False
-657.202.0.ascend1.False
-656.201.0.ascend1.False
-655.201.0.ascend1.False
-654.201.0.ascend1.False
-654.200.0,9411512.swing1.False
-653.200.0,95054686.swing1.False
-653.201.0,9437257.swing1.False
-652.201.0,93428814.swing1.False
-652.202.0,92729527.swing1.False
-652.203.0,91794974.swing1.False
-652.204.0,90873593.swing1.False
-651.204.0,89965254.swing1.False
-651.205.0,89242566.swing1.False
-650.206.0,8834435.swing1.False
-649.207.0,8671826.swing1.False
-648.208.0,85087824.swing1.False
-647.210.0,83453894.swing1.False
-645.211.0,80978364.swing1.False
-644.213.0,7853982.swing1.False
-642.214.0,7610128.swing1.False
-640.216.0,7362575.swing1.True
-638.218.0,7036138.swing1.True
-635.220.0,6711439.swing1.True
-632.222.0,6296452.swing1.True
-628.224.0,5880026.swing1.True
-625.226.0,5364355.swing1.True
-621.228.0,4947257.swing1.True
-616.230.0,4429252.swing1.True
-612.232.0,3805064.swing1.True
-607.233.0,3290497.swing1.True
-601.234.0,27032542.swing1.True
-596.235.0,1996839.swing1.True
-590.236.0,14024961.swing1.True
-584.236.0,069654584.swing1.True
-577.236.0.swing1.True
-571.235.-0,081216216.swing1.True
-564.234.-0,15176511.swing1.True
-558.232.-0,23374319.swing1.True
-552.230.-0,3070457.swing1.True
-546.227.-0,38050628.swing1.True
-540.223.-0,45843923.swing1.True
-534.220.-0,5424315.swing1.True
-528.215.-0,6202494.swing1.True
-523.211.-0,7111546.swing1.True
-519.206.-0,7853981.swing1.True
-515.201.-0,8596417.swing1.True
-511.195.-0,93428814.swing1.True
-508.189.-1,0183774.swing1.True
-505.184.-1,0966779.swing1.True
-503.178.-1,1643778.swing1.True
-501.172.-1,237976.swing1.False
-500.167.-1,3116943.swing1.False
-499.161.-1,3711125.swing1.False
-498.156.-1,4420997.swing1.False
-498.151.-1,5011417.swing1.False
-498.146.-1,5591689.swing1.False
-498.141.4,6659107.swing1.False
-499.137.4,6081176.swing1.False
-500.132.4,6081176.ascend1.False
-500.128.4,300909.ascend1.False
-500.123.3,9937007.ascend1.False
-500.119.3,6864924.ascend1.False
-499.116.3,3792841.ascend1.False
-499.112.3,0720758.ascend1.False
-498.108.2,7648673.ascend1.False
-497.105.2,457659.ascend1.False
-495.102.2,1504507.ascend1.False
-494.99.1,8432423.ascend1.False
-492.97.1,5360339.ascend1.False
-490.94.1,2288256.ascend1.False
-489.92.0,9216171.ascend1.False
-487.90.0,6144086.ascend1.False
-486.88.0,3072002.ascend1.False
-484.86.0.ascend1.False
-482.85.0.ascend1.False
-481.83.0.ascend1.False
-479.82.0.ascend1.False
-478.81.0.ascend1.False
-476.81.0.ascend1.False
-474.80.0.ascend1.False
-473.80.0.ascend1.False
-471.80.0.ascend1.False
-470.80.0.ascend1.False
-468.80.0.fall1.False
-466.81.0.jump1.False
-469.80.0.jump1.False
-471.77.0.jump1.False
-473.74.0.jump1.False
-474.71.0.jump1.False
-476.68.0.jump2.False
-477.66.0.jump2.False
-478.64.0.jump2.False
-479.61.0.jump2.False
-479.59.0.jump2.False
-479.58.0.jump2.False
-479.56.0.jump3.False
-479.54.0.jump3.False
-478.53.0.jump3.False
-477.51.0.jump3.False
-476.50.0.jump3.False
-475.49.0.jump3.False
-473.48.0.ascend1.False
-472.47.0.ascend1.False
-470.47.0.ascend1.False
-469.46.0.ascend1.False
-467.46.0.ascend1.False
-465.46.0.ascend1.False
-464.46.0.ascend1.False
-462.46.0.ascend1.False
-461.46.0.fall1.False
-459.46.0.fall1.False
-457.47.0.fall1.False
-456.48.0.fall1.False
-454.49.0.fall1.False
-453.50.0.fall1.False
-452.51.0.fall1.False
-451.51.0.idle1.False
-450.51.0.idle1.False
-450.51.0.idle1.False
-450.51.0.idle1.False
-450.51.0.idle1.False
-450.51.0.idle1.False
-450.51.0.idle1.False
-450.51.0.idle1.False
-450.51.0.idle1.False
